rank_test_score,mean_test_score,mean_train_score,gap,std_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_ccp_alpha
128,0.5818056413799508,0.6483029046082571,0.06649726322830629,0.13243561109514707,gini,6,20,10,0.0
128,0.5818056413799508,0.6483029046082571,0.06649726322830629,0.13243561109514707,gini,6,20,20,0.0
128,0.5818056413799508,0.6483029046082571,0.06649726322830629,0.13243561109514707,gini,6,20,40,0.0
131,0.5809518258503654,0.6443236873431644,0.06337186149279894,0.14537184731645234,entropy,6,20,10,0.0005
131,0.5809518258503654,0.6443236873431644,0.06337186149279894,0.14537184731645234,entropy,6,20,20,0.0005
131,0.5809518258503654,0.6443236873431644,0.06337186149279894,0.14537184731645234,entropy,6,20,40,0.0005
134,0.5806750322565262,0.6539879663483811,0.07331293409185491,0.14244488243670042,entropy,6,10,10,0.001
134,0.5806750322565262,0.6539879663483811,0.07331293409185491,0.14244488243670042,entropy,6,10,20,0.001
136,0.5806330347042794,0.6639801573947596,0.08334712269048017,0.08334093697537531,entropy,8,10,40,0.001
137,0.5804947231142255,0.6433484219741495,0.06285369885992409,0.1482051862172102,entropy,6,20,10,0.001
137,0.5804947231142255,0.6433484219741495,0.06285369885992409,0.1482051862172102,entropy,6,20,20,0.001
137,0.5804947231142255,0.6433484219741495,0.06285369885992409,0.1482051862172102,entropy,6,20,40,0.001
140,0.5795371478138599,0.6448624206237268,0.06532527280986689,0.14706051049271276,gini,6,20,10,0.0005
140,0.5795371478138599,0.6448624206237268,0.06532527280986689,0.14706051049271276,gini,6,20,20,0.0005
140,0.5795371478138599,0.6448624206237268,0.06532527280986689,0.14706051049271276,gini,6,20,40,0.0005
143,0.5762408758904682,0.6568358823247393,0.08059500643427109,0.14322072379611128,gini,6,10,10,0.0005
143,0.5762408758904682,0.6568358823247393,0.08059500643427109,0.14322072379611128,gini,6,10,20,0.0005
145,0.5706339249091589,0.6543914587402656,0.08375753383110673,0.11645965195602274,gini,8,10,40,0.001
146,0.568340030905589,0.654711748205034,0.08637171729944493,0.11988116976007025,gini,8,10,10,0.001
146,0.568340030905589,0.654711748205034,0.08637171729944493,0.11988116976007025,gini,8,10,20,0.001
148,0.5653758708536584,0.6060176404378688,0.0406417695842104,0.15527348174987288,entropy,5,10,40,0.002
149,0.5651855700556229,0.6068633176895476,0.04167774763392473,0.15514294408846885,entropy,5,10,10,0.002
149,0.5651855700556229,0.6068633176895476,0.04167774763392473,0.15514294408846885,entropy,5,10,20,0.002
151,0.5633365944423004,0.6147199852406262,0.05138339079832577,0.1491764120943064,entropy,6,10,40,0.002
152,0.5613240728884368,0.6281057808152661,0.06678170792682936,0.1135856086091733,gini,6,20,10,0.001
152,0.5613240728884368,0.6281057808152661,0.06678170792682936,0.1135856086091733,gini,6,20,20,0.001
152,0.5613240728884368,0.6281057808152661,0.06678170792682936,0.1135856086091733,gini,6,20,40,0.001
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,gini,3,10,10,0.0
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,gini,3,10,20,0.0
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,gini,3,10,40,0.0
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,entropy,3,10,10,0.0
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,entropy,3,10,20,0.0
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,entropy,3,10,40,0.0
155,0.5590710235245749,0.5883254029604805,0.029254379435905586,0.12604703133048367,gini,3,10,10,0.0005
